Age,Income,LoanAmount,Credit_History,Loan_Status
28,79536,16425,0,10
28,80000,21000,0,10
28,75000,15250,0,7
30,30809,11200,1,8
35,53500,10000,0,9
30,55536,1000,0,7
28,48000,2000,0,5
35,48000,17000,1,8
33,53000,2500,0,7
35,32900,4800,1,8
34,135000,20000,0,5
33,115000,25000,0,10
29,68004,18000,0,10
27,38000,4500,0,7
28,82500,11000,0,8
29,48000,10000,0,10
31,24000,3000,0,8
35,200000,5000,0,10
30,39000,2300,0,6
32,106000,10000,0,9
29,92000,12000,0,8
30,46044,5000,0,7
35,123000,25000,1,6
28,53544,1800,0,8
35,66000,3000,0,10
28,64000,10000,0,5
29,42000,18000,1,8
33,140000,9600,0,5
32,43625,1500,0,10
34,35100,9000,0,8
34,50000,4000,0,7
34,51621,3500,0,7
28,61000,12000,0,5
32,50000,2500,0,10
28,48996,15000,1,5
34,225000,3000,0,7
34,75000,3000,0,8
31,51500,19000,1,10
28,105000,20000,1,7
29,48000,17375,0,10
31,111000,5150,0,7
29,83000,7500,0,6
27,69996,10800,0,6
34,45000,12000,0,5
31,16656,2400,1,5
34,30000,12000,1,7
34,109200,6000,0,5
27,75288,18050,0,7
28,84800,9000,0,7
29,40000,3600,0,5
32,37000,6000,0,8
28,59000,14000,0,7
34,52809,13000,0,8
32,40000,16000,0,9
31,79100,19150,0,6
32,99996,7000,0,10
30,78000,15000,1,9
31,99000,12000,0,10
29,28800,1400,0,8
29,65000,7000,0,5
32,54000,7125,1,6
33,90000,12000,0,5
29,150000,15000,0,5
29,28000,5000,1,8
30,42000,4000,0,5
30,44760,3300,0,5
27,62900,24250,1,6
28,65000,7200,0,5
28,20000,4000,1,5
29,19200,2000,1,6
28,30000,15000,0,8
35,54000,6000,0,5
30,85000,10000,0,6
31,100000,15000,0,5
28,40000,3600,0,10
34,54072,7000,0,9
30,45000,13250,0,9
29,33000,4200,0,6
28,108000,5000,0,8
28,30000,3000,0,7
29,72500,7000,0,8
30,48996,10000,1,8
28,37090,3000,0,5
32,115000,4000,0,8
34,138000,25000,0,6
29,91560,22000,0,5
29,30000,7200,0,8
30,120000,10000,0,10
31,78000,20000,1,9
27,44640,12800,0,8
28,55640,5000,0,6
30,32040,13275,1,6
29,158000,11000,0,7
29,45000,8000,0,5
34,113000,9600,0,5
34,27000,2525,0,10
27,48000,25000,1,5
27,58000,5900,0,6
29,18000,1700,0,8
28,55704,8400,0,6
32,66300,6075,0,6
32,64000,10000,0,8
33,45000,12000,0,5
27,113000,20000,1,8
27,32220,17725,1,7
29,74100,4500,0,8
29,35000,10625,0,6
32,45000,3000,0,8
27,62000,3275,0,8
31,200000,7800,0,5
29,47000,5000,0,9
29,37920,12000,1,8
28,48000,12000,0,7
28,34000,9600,0,7
35,38000,8000,0,9
29,69996,2400,0,6
33,75000,6000,0,5
28,99996,10000,0,9
28,86400,5000,0,5
32,65000,3625,0,8
33,24000,1000,1,10
33,66000,6400,1,6
28,73000,15000,0,7
30,66000,12000,0,9
34,135000,15000,0,6
31,160000,3600,0,9
27,50000,4000,0,6
29,62000,9000,0,7
33,21000,7750,0,7
32,40000,7500,0,8
29,40000,7000,1,8
30,140000,15000,0,5
32,60000,6000,0,5
33,68508,7000,0,10
35,78000,10000,0,5
31,33600,15250,0,8
34,32000,2275,0,10
30,28000,12000,1,8
28,48000,3000,0,6
28,78200,20000,1,5
29,79200,8000,0,5
27,48996,12000,0,8
33,102996,6000,0,8
29,90000,10000,0,7
34,18000,1500,1,8
29,28550,4000,0,8
28,42000,10000,0,6
30,94000,10000,0,10
27,180000,8000,0,9
33,72000,6600,0,9
27,45000,7600,1,7
33,58800,3000,0,5
35,50000,7000,0,9
31,60000,19400,0,10
28,40000,9000,0,8
29,16800,2750,1,6
27,56253,10000,0,10
34,38000,10000,0,9
30,53004,14000,1,10
32,40100,7175,0,6
29,480000,6500,0,9
30,70000,10000,0,8
30,80000,6000,0,9
29,27840,8575,1,10
32,91800,8400,1,9
35,86000,18000,0,9
30,96000,8000,0,8
28,54000,12000,1,6
29,25000,10000,0,6
27,45600,3000,0,5
27,40000,10000,0,10
33,75653,20000,1,8
27,63844,20000,0,5
28,50000,9000,0,10
33,14076,4800,1,7
35,120000,12000,0,5
33,30000,6500,0,10
28,50000,16200,1,6
27,84000,7000,0,10
28,50000,3000,0,9
28,78000,12000,0,6
27,60132,10000,0,10
28,34000,5000,1,5
35,80000,15000,0,5
28,215662,21000,0,6
27,120000,16000,0,5
34,135000,8000,0,5
28,120000,14400,0,7
27,127000,21000,0,5
27,92000,18000,0,8
31,56839,9000,1,6
28,124886,5000,1,5
29,36100,14000,0,10
30,90000,18000,0,7
29,40000,5000,0,5
29,50000,3575,0,6
27,104371,15000,0,6
33,98000,20000,0,7
29,37100,3000,0,7
28,125000,8000,0,6
29,142000,24250,0,8
27,125000,8000,0,6
34,38769,2400,0,6
28,65000,10000,0,7
34,55000,7000,0,7
34,70000,6000,0,7
27,72000,6000,0,6
27,140987,6450,0,6
28,56864,12300,0,8
34,42000,18825,1,9
31,75000,13800,0,9
30,100000,1000,0,6
29,57600,6000,0,5
28,72000,16000,0,5
31,39996,2400,0,10
33,24000,2000,0,8
32,21120,10000,1,10
27,110000,3600,0,5
30,24414,5000,0,7
28,30000,10500,0,8
30,51996,3200,0,5
29,120000,6250,0,9
32,110888,10400,0,7
27,47900,7500,0,6
30,90000,18000,0,7
31,83300,10000,1,5
31,77500,10000,0,7
33,97000,7000,0,8
27,56888,8000,0,5
30,40000,2500,0,8
31,29000,15075,1,7
35,106369,8325,0,10
27,67000,2800,0,7
31,101000,7500,0,9
34,220000,11275,0,8
30,25000,7000,0,10
30,95000,4000,0,7
34,80000,5000,0,8
27,36400,9000,0,6
33,36000,5000,0,9
30,65000,20000,0,5
33,45000,8000,1,7
27,129700,10000,0,7
34,53500,3200,0,10
27,78000,5125,0,8
33,82000,6000,0,6
28,43200,3000,0,7
28,31000,3600,1,8
32,89000,12000,0,6
31,83000,18000,1,8
29,61656,15000,0,9
32,30000,11450,1,6
31,26010,6500,0,9
30,52000,14675,0,7
36,1200000,10000,0,11
40,1200000,10000,0,16
50,900000,30000,0,15
36,900000,6000,0,12
36,69000,35000,1,15
45,80000,35000,1,13
37,80000,35000,1,17
39,708000,25000,0,12
44,584800,20000,1,16
36,700000,25000,0,13
40,540600,35000,1,11
37,85000,35000,1,17
43,500000,25000,0,14
39,403750,35000,1,11
41,480000,16000,0,17
40,133000,35000,1,17
36,408000,35000,0,13
37,408000,6000,0,13
43,400000,28000,0,11
43,350000,18000,0,16
46,336000,9000,0,13
44,67920,32400,1,13
43,74000,30600,1,17
38,306000,15000,0,17
47,305000,10000,0,12
46,305000,20000,0,13
42,300000,10000,0,14
37,55000,30000,1,15
47,12000,1950,1,12
37,300000,25000,0,14
36,90000,30000,1,11
38,12000,4800,1,12
36,280000,5000,0,16
37,220000,30000,0,17
41,268000,24000,0,11
43,267000,21000,0,13
37,260000,20000,0,12
36,250000,31400,0,16
40,56448,28000,1,14
44,12000,2000,1,11
41,250000,5000,0,12
36,250000,20000,0,17
41,250000,4200,0,14
36,250000,4000,0,12
48,228000,25000,1,13
45,85000,26000,1,15
40,233000,15000,0,15
43,230004,25000,0,15
42,47000,25000,1,15
45,225000,22200,0,12
41,225000,35000,0,14
45,225000,10000,0,11
40,176800,25000,1,17
44,210000,25000,0,14
40,210000,20000,0,17
42,210000,16000,0,11
45,210000,12000,0,12
41,49000,25000,1,13
38,202000,15000,0,13
40,201400,12450,0,15
45,60000,25000,1,16
37,200004,5000,0,12
38,200000,25000,0,13
50,200000,7000,0,15
37,200000,6000,0,14
39,200000,4800,0,13
36,200000,14000,0,15
37,200000,25000,0,14
36,200000,25000,0,13
41,200000,1000,0,13
37,200000,25000,0,11
39,200000,18000,0,13
41,66504,25000,1,15
38,200000,20000,0,15
47,55250,25000,1,13
44,72136,25000,1,17
38,192000,5600,0,14
37,192000,25600,0,17
46,192000,25000,0,14
36,192000,20000,0,17
36,69000,25000,1,12
44,189996,8000,0,15
36,14400,7000,1,16
36,174462,20000,1,16
37,186000,3000,0,17
46,185000,20000,0,15
43,180000,6000,0,17
42,14400,3500,1,11
36,84000,25000,0,11
36,84996,25000,0,11
36,180000,24000,0,15
45,180000,10000,0,11
49,142800,24000,1,14
39,78000,25000,1,17
45,82800,25000,1,14
36,175000,11800,0,11
38,175000,21000,0,14
37,97000,25000,0,11
37,88000,25000,1,12
36,15000,5000,1,15
37,15000,5000,1,13
47,90000,25000,1,17
37,175000,15000,0,17
37,174996,6500,0,17
37,94000,25000,1,16
44,171996,25000,0,11
41,171194,25000,0,14
37,170004,25000,0,13
37,110000,25000,0,12
40,98004,25000,1,16
46,170000,7200,0,12
39,170000,32000,0,13
39,170000,17000,0,14
37,114000,25000,0,13
36,103000,25000,1,15
38,124499,25000,0,13
39,100300,25000,1,16
40,15600,4000,1,13
36,127000,25000,1,11
36,145000,25000,0,15
47,165000,19800,0,16
40,158000,25000,1,16
38,16500,2000,0,11
36,430000,25000,0,16
48,16800,3300,1,14
37,160000,24000,0,15
38,87000,24250,0,12
37,76066,24250,1,13
42,68850,24250,1,14
36,148000,10000,1,13
39,78200,24250,1,13
36,16908,3000,1,11
40,125000,24250,0,17
50,118000,24250,1,12
36,135000,24250,0,15
40,45000,24000,1,11
38,17108,4375,1,17
38,17280,1000,0,11
39,55059,24000,1,15
38,60000,24000,1,16
36,17640,5875,1,12
39,17721,3975,1,15
38,17760,2800,1,16
39,17760,4375,1,17
36,72800,24000,1,12
39,67000,24000,1,11
36,78708,24000,0,12
38,81000,24000,0,13
43,97500,24000,0,11
36,100300,24000,0,11
47,18000,3000,1,12
48,130000,24000,0,15
41,60000,23800,1,15
37,38400,23500,1,16
39,64000,23500,1,13
37,18000,1500,0,13
40,83000,23000,1,11
42,67147,22400,1,11
38,83000,22250,1,12
47,38400,22000,1,17
38,56524,22000,1,15
43,72000,22000,1,11
42,82000,22000,0,12
46,91000,22000,1,16
39,119000,22000,0,12
40,167000,22000,0,13
48,19200,7000,1,12
37,40000,21250,1,16
36,42000,21000,1,11
39,58000,21000,1,16
36,59000,21000,1,16
36,80000,21000,0,12
37,92000,21000,0,15
39,110000,21000,0,16
39,19404,6000,1,13
38,200000,21000,0,11
39,48000,20500,1,16
36,69996,20400,0,14
37,69996,20400,0,11
36,38000,20000,1,16
37,20000,3000,0,17
48,39915,20000,1,12
45,37000,20000,1,15
36,45000,20000,1,14
36,48000,20000,1,14
37,42000,20000,1,17
50,44000,20000,1,11
38,50000,20000,1,14
40,50004,20000,1,17
37,45000,20000,1,14
43,20000,5000,0,15
40,45996,20000,1,11
36,20112,3900,0,12
39,62400,20000,1,13
38,64700,20000,1,13
39,65000,20000,1,17
37,65000,20000,1,16
37,65000,20000,1,17
36,65004,20000,1,15
38,66690,20000,0,14
38,21000,3000,0,17
39,72000,20000,0,14
40,21408,1500,0,14
41,75000,20000,0,11
39,21600,6000,0,12
36,76464,20000,0,12
50,76500,20000,0,17
38,21600,4750,0,16
36,21600,2100,0,12
41,21600,3500,0,12
36,22000,8000,0,17
36,84000,20000,1,16
40,73100,20000,1,11
36,103000,20000,0,17
37,92000,20000,1,15
38,110000,20000,0,13
40,110000,20000,0,16
41,110496,20000,0,16
37,108000,20000,1,15
37,120000,20000,0,11
36,130000,20000,0,14
39,23000,6400,0,14
41,150000,20000,0,15
39,150000,20000,0,17
45,23000,7000,0,15
40,172800,20000,0,13
42,889000,20000,0,17
40,23004,7750,0,16
36,23004,12000,0,11
40,14400,1000,0,11
41,23396,10000,0,16
47,18000,1000,1,16
38,48384,19000,1,16
38,23868,7750,1,14
36,24000,6200,0,16
37,103000,18550,0,12
38,24000,1500,0,16
42,150000,18400,0,17
38,40000,18225,1,17
42,45000,18200,1,14
37,58000,18200,1,11
41,24000,1500,0,15
43,36480,18000,1,16
37,43200,18000,1,16
43,50000,18000,1,16
45,24000,4000,0,13
45,48500,18000,1,15
40,55000,18000,1,14
39,70000,18000,0,14
39,73500,18000,0,15
44,24000,7750,0,13
36,24000,4000,0,15
38,77000,18000,0,11
43,62900,18000,1,14
38,81000,18000,0,16
36,82000,18000,0,17
48,82500,18000,0,16
47,24000,5100,0,16
40,85000,18000,0,13
43,90000,18000,0,12
36,125000,18000,0,11
36,130000,18000,0,14
44,24000,5000,0,15
39,168000,18000,1,11
36,24000,1500,0,16
50,85000,17500,0,17
38,51000,17000,1,11
49,70000,17000,0,16
46,72194,17000,0,15
42,75000,17000,0,15
40,95000,17000,0,15
49,86400,16875,0,14
37,25000,10625,0,12
36,25000,11500,0,12
38,47000,16500,1,16
43,25000,10000,0,17
36,72000,16500,0,11
48,92000,16500,0,15
36,36000,16000,1,17
44,36000,16000,1,13
39,43680,16000,1,16
41,45000,16000,1,14
36,25000,3000,0,12
36,44000,16000,1,11
50,50000,16000,1,17
36,25200,8700,1,14
37,60000,16000,0,15
42,54000,16000,1,14
38,60000,16000,0,14
37,25700,1600,0,14
39,65000,16000,0,16
39,67000,16000,0,16
39,70000,16000,0,14
40,70000,16000,0,12
48,71004,16000,0,17
49,69000,16000,1,12
42,22000,1000,0,13
38,25000,1000,0,16
37,26000,6000,0,12
36,27600,1000,0,12
41,28800,1000,0,13
46,35000,1000,0,12
41,26400,10300,1,14
45,38400,1000,0,12
40,39960,1000,0,14
37,44000,1000,0,13
36,42000,1000,1,14
38,61000,1000,0,17
41,26400,6000,1,16
44,26500,6200,0,16
45,26748,4000,0,12
36,26880,4500,0,11
36,16800,1200,0,15
44,17112,1200,0,14
39,18300,1200,1,11
36,19200,1200,0,14
36,29000,1200,0,15
36,27000,6000,0,15
41,57000,1200,0,12
37,85000,1200,0,13
45,27012,6000,1,13
40,27040,6925,0,15
39,27040,4800,0,17
38,37500,1375,0,11
38,27500,4700,0,13
37,26400,1500,0,17
41,27340,1500,0,15
48,29004,1500,0,15
42,30132,1500,0,14
40,30996,1500,1,14
50,29000,1500,1,15
42,35004,1500,0,12
41,35400,1500,0,14
43,28000,6250,1,13
41,32004,1500,1,17
48,33500,1500,1,11
36,28000,3075,1,12
39,39000,1500,1,16
40,49788,1500,0,16
43,51600,1500,0,11
45,52000,1500,0,13
44,28000,3500,0,12
48,28000,7500,0,16
41,55000,1500,0,15
41,63000,1500,0,17
45,74600,1500,0,13
38,80000,1500,0,16
36,89004,1500,0,14
40,90000,1500,0,14
37,28500,1800,0,12
42,14000,1700,0,13
44,27000,1700,0,15
39,28650,8000,0,14
37,44000,1700,1,17
41,14400,1800,0,17
40,19200,1800,0,13
37,27000,1800,0,11
36,45000,1800,0,15
36,28800,5375,0,13
39,44000,1800,1,17
37,28800,4000,0,17
37,50400,1800,0,11
37,51000,1800,0,14
49,28800,12000,0,16
36,156326,1800,0,16
43,11340,1950,1,11
42,40000,1950,0,17
36,90000,1950,0,15
39,12000,2000,1,11
37,29000,7750,0,16
48,15000,2000,0,14
47,18000,2000,0,11
39,18996,2000,0,12
45,19200,2000,0,12
48,19632,2000,0,12
43,29004,5000,0,11
42,20400,2000,0,13
46,29004,10000,0,11
39,24000,2000,0,11
39,29280,1800,0,11
41,24000,2000,1,17
36,29500,1250,0,15
44,25209,2000,0,13
37,26500,2000,0,16
39,28500,2000,0,14
39,29894,8000,0,17
48,30000,2100,0,14
44,102000,15000,0,12
46,102000,15000,0,17
44,108000,15000,0,12
37,30000,4800,0,11
36,120000,15000,0,15
36,122000,15000,0,17
39,30000,10375,0,13
38,225000,15000,0,17
37,528000,15000,0,12
37,63000,14900,0,13
37,48000,14725,1,11
36,30123,2000,0,12
41,32496,2000,1,12
48,32500,2000,1,16
38,33000,2000,1,14
45,30000,1000,0,11
43,60000,2000,0,17
44,65000,2000,0,14
43,69000,2000,0,17
37,30000,8000,0,17
43,85000,2000,0,14
36,372000,2000,1,14
40,30000,5000,0,11
38,34800,2100,0,13
38,9732,2200,1,17
39,34000,14000,1,16
38,30000,2200,0,11
36,54000,2225,1,14
36,52500,2250,0,14
39,30000,2300,0,15
46,30000,3050,0,14
38,22000,2350,0,16
37,40080,2350,0,12
40,15864,2375,0,12
36,13440,2400,1,11
37,14000,2400,1,11
49,15000,2400,1,17
39,30000,7200,1,11
36,21996,2400,0,11
37,24500,2400,0,11
39,32280,2400,0,17
47,30000,8000,0,17
40,35000,2400,0,16
36,32000,2400,1,14
36,38568,2400,0,12
37,45000,2400,0,16
36,57110,2400,0,15
36,60000,2400,0,17
37,100000,2400,0,16
38,30000,10000,0,17
44,30160,7500,0,16
37,30480,1200,0,15
44,100000,13500,0,17
39,201000,13500,0,14
36,33481,13475,1,15
39,62692,13200,0,11
42,31000,7200,0,17
40,63000,13050,0,15
42,36000,13000,1,16
42,38400,13000,1,11
38,31200,5850,0,11
37,31200,3000,0,16
45,22178,2500,0,11
42,26568,2500,0,14
36,31000,2500,0,13
42,32004,2500,1,17
36,36000,2500,0,15
36,32000,5300,0,13
41,32000,6000,0,12
47,48000,2500,0,17
37,48000,2500,0,12
36,32000,12000,0,11
36,32000,5000,0,13
39,59000,2500,1,13
36,60072,2500,1,16
39,68000,2500,0,12
47,72000,2500,0,11
38,80000,2500,0,13
44,117300,2500,1,11
40,24000,2800,0,14
41,19200,2950,1,12
36,10800,3000,1,11
48,32304,15000,0,17
37,14400,3000,1,17
37,32400,8000,0,11
37,17520,3000,1,16
36,32400,6600,0,11
38,18000,3000,1,14
36,32642,8500,0,12
41,21000,3000,0,15
40,21600,3000,1,13
37,21600,3000,0,16
47,30000,3000,0,16
36,30000,3000,0,11
37,30000,3000,0,13
36,31200,3000,0,12
42,32000,3000,0,12
47,30000,3000,1,11
38,30132,3000,1,14
41,37000,3000,0,16
40,33000,1000,0,16
39,38500,3000,0,16
37,40000,3000,0,15
41,33240,1000,0,17
42,38000,3000,1,15
43,46000,3000,0,17
38,47000,3000,0,11
36,33600,15000,0,16
36,33600,3000,0,14
39,47004,3000,0,13
47,33600,10000,0,12
37,48000,3000,0,14
38,49000,3000,0,13
36,50000,3000,0,11
37,50000,3000,0,14
42,33600,5000,0,11
36,48686,12000,0,11
47,33888,7000,0,13
39,50000,12000,0,15
36,34000,5000,0,11
45,50400,12000,0,13
40,51500,12000,0,15
47,52000,12000,0,14
40,53000,12000,0,11
38,34000,11000,0,17
40,54000,12000,0,14
45,55000,12000,0,12
43,34000,9800,0,17
39,49000,12000,1,14
41,55000,12000,0,15
39,34000,5200,0,16
37,55200,12000,0,15
46,56500,12000,0,14
40,34560,10000,0,12
40,53000,3000,0,15
43,54000,3000,0,14
37,49000,3000,1,14
38,34800,6250,0,16
37,55000,3000,0,14
39,55000,3000,0,15
40,57000,3000,0,14
42,58752,3000,0,16
40,54000,3000,1,15
36,35000,12000,0,17
37,60000,3000,0,11
40,35000,5600,0,13
36,62000,3000,0,12
40,64200,3000,0,13
37,64680,3000,0,14
50,65000,3000,0,14
36,35000,7500,0,16
37,35000,16000,0,11
38,35000,4800,0,14
40,69996,3000,0,15
36,29000,4000,1,13
40,74500,3000,0,15
44,79272,3000,0,11
41,85000,3000,0,17
37,88000,3000,0,15
39,94000,3000,0,16
39,97000,3000,0,17
38,35000,13075,0,16
40,35000,4000,0,17
41,35000,1500,0,12
39,360000,3000,0,12
47,65000,3100,0,12
36,50000,3125,0,14
36,53000,3150,0,12
41,35000,1500,0,16
36,35000,7500,0,13
37,33888,3200,0,16
41,42000,3200,0,16
47,35000,2500,0,12
37,63000,3200,0,11
36,88000,3200,0,13
45,35000,4800,0,12
42,35000,2000,0,14
49,23004,3250,0,12
39,28800,3250,0,16
43,125000,3250,0,16
45,35004,10000,0,17
40,35820,3275,0,11
48,35004,3300,0,13
39,40000,3300,0,13
38,55000,3325,0,14
41,35100,4650,0,17
36,35256,5000,0,11
43,35300,10000,0,13
42,29000,3450,0,17
36,16107,3500,1,14
38,20640,3500,0,16
42,35010,3500,0,16
39,36000,7125,0,12
44,37000,3500,0,13
43,36000,5000,0,17
39,38400,3500,0,15
41,39000,3500,0,13
41,36000,2500,0,12
36,36000,15000,0,12
37,36000,12000,0,13
38,43000,3500,0,12
48,36000,8000,0,15
37,44000,3500,0,15
37,36000,9000,0,17
36,53000,3500,0,17
38,36000,6000,0,16
44,30000,4500,1,15
44,36000,12000,0,12
40,10200,3550,1,15
39,30500,3600,0,13
37,35496,3600,0,12
38,36000,18000,0,13
44,36000,1000,0,14
36,37200,11000,0,12
40,38000,11000,0,11
37,36000,8000,0,15
41,48000,11000,0,15
44,36000,1000,0,15
39,42000,11000,1,12
36,36000,12000,0,15
46,60000,11000,0,13
44,62000,11000,0,16
37,63000,11000,0,16
44,61000,11000,1,15
43,70000,11000,0,16
38,36156,8500,0,16
38,108000,11000,0,12
40,96050,11000,1,16
37,47908,10950,0,13
36,55000,10900,0,13
44,124800,10875,0,14
39,38400,10850,0,14
44,35000,10825,1,12
37,30000,10800,1,14
36,33000,10800,1,15
47,56004,10800,0,11
41,60000,10800,0,11
41,69350,10800,0,13
38,70000,10800,0,16
37,77000,10800,0,17
39,119000,10800,0,13
37,41000,10750,0,14
37,37000,4000,0,12
41,37000,6000,0,11
40,30000,10625,1,17
40,117000,10625,0,13
40,29000,10500,1,16
36,37000,7000,0,13
38,51504,10500,0,17
47,37000,7400,0,13
43,36000,10400,0,14
43,90000,10400,0,14
37,42500,3600,0,12
36,37400,6250,0,14
40,37440,10000,0,11
46,54250,3600,0,14
45,37500,5000,0,16
39,60000,3600,0,11
38,37500,12000,1,16
36,37500,10000,0,12
37,68480,3600,0,15
36,74000,3600,1,12
41,31000,3700,1,17
42,38000,6500,0,14
46,140000,3725,0,17
37,21600,3800,1,13
50,36996,3800,0,15
39,60000,3800,0,14
36,54000,3800,1,15
42,32000,10000,1,12
36,85000,3825,0,15
40,13273,3850,1,12
37,78000,3900,0,16
37,12360,4000,1,13
38,17600,4000,1,11
45,19200,4000,1,15
50,19200,4000,1,12
37,20800,4000,0,16
41,21600,4000,0,14
37,22000,4000,0,17
38,22000,4000,0,12
41,24000,4000,1,14
36,38208,1500,0,15
45,38268,8400,0,11
42,26280,4000,0,17
37,38400,7000,0,13
36,27600,4000,0,12
44,38400,6825,0,12
40,28800,4000,0,15
37,29536,4000,0,17
37,38400,2400,0,17
36,30000,4000,0,12
36,38400,10000,0,13
45,31200,4000,0,17
44,38400,2500,0,17
44,32004,4000,0,13
39,38500,3500,0,17
36,34000,4000,1,11
45,34800,4000,0,15
36,38795,2000,0,13
36,30000,4000,1,15
44,36000,4000,0,12
43,39000,8000,0,16
36,39000,7000,0,17
36,33000,4000,1,17
43,39996,4000,0,11
39,33996,4000,1,13
38,40000,4000,0,12
47,39000,5600,0,11
37,35000,4000,1,16
46,33099,12000,1,14
41,42000,4000,0,14
37,39480,8000,0,13
41,43000,4000,0,16
36,43000,4000,0,14
40,39500,10000,0,11
36,39520,5000,0,16
37,49000,4000,0,13
37,39600,6000,0,17
37,39700,15000,0,11
38,50000,4000,0,12
48,50004,4000,0,11
37,39960,5600,0,16
38,45000,4000,1,15
40,51000,4000,0,14
42,39996,2500,0,12
45,55000,4000,0,12
41,39996,1200,0,16
37,61260,4000,0,12
37,63000,4000,0,13
36,73000,4000,0,16
38,74000,4000,0,14
37,40000,17500,0,12
41,75000,4000,0,12
49,86400,4000,0,17
36,76000,4000,1,13
44,40000,8000,0,13
40,28800,4200,1,16
39,40000,15000,0,13
46,50000,4350,0,15
38,40000,9000,0,16
38,34000,8000,1,11
36,40000,14000,0,16
37,40000,16000,0,15
36,20004,4375,0,17
38,24000,4400,1,14
37,53976,4400,1,11
36,40000,4000,0,14
36,40000,6000,0,15
36,40000,6000,0,17
37,40000,5000,0,12
38,40000,10000,0,17
39,40000,1000,0,16
45,32000,4500,0,12
46,35004,4500,0,13
46,40000,12000,0,11
44,35000,4500,1,11
38,42000,4500,0,11
41,40000,1500,0,16
37,45600,4500,0,16
43,50000,4500,0,16
36,40000,5000,0,12
39,52000,4500,0,11
40,53000,4500,0,16
38,65000,4500,0,12
43,67000,4500,0,13
39,84998,4500,0,14
39,110000,4500,0,11
50,35880,4600,0,13
38,42000,4600,0,16
41,45840,4600,0,16
50,40000,8000,0,14
47,40000,6000,0,11
43,40000,18000,0,15
38,47004,4775,0,13
36,14004,4800,1,15
38,40000,4000,0,13
39,24000,4800,0,16
37,30960,4800,0,16
36,40000,5000,0,16
38,33600,4800,0,11
40,40008,12000,0,15
38,40246,12000,0,15
37,36000,4800,0,14
38,40320,15000,0,14
36,40000,4800,0,15
46,40452,4000,0,17
36,40500,7475,0,13
37,40800,2875,0,14
37,40800,4000,0,14
36,40800,7200,0,11
42,40800,10400,0,14
39,40800,3500,0,14
37,55000,4800,0,13
46,60000,4800,0,16
39,56000,4800,1,12
39,64000,4800,0,16
37,59000,4800,1,14
42,41000,10000,0,12
36,41000,6250,0,17
49,80000,4800,0,15
48,92000,4800,0,17
43,41000,6000,0,16
40,41000,6000,0,11
45,107473,4800,0,11
41,41004,10000,0,14
37,95000,10000,0,13
39,83400,10000,1,14
38,96000,10000,0,14
42,100000,10000,0,13
38,112000,10000,0,15
37,103000,10000,1,12
49,115000,10000,0,17
40,41760,18000,0,14
37,117000,10000,0,11
49,41869,8000,0,15
36,120000,10000,0,14
38,120000,10000,0,12
41,121200,10000,0,13
47,126000,10000,0,17
37,135000,10000,0,13
47,140000,10000,0,13
42,42000,12000,0,15
43,36000,4000,1,16
49,42000,3000,0,15
36,166000,10000,0,17
40,73000,9975,1,16
